,train,val,test
106,slide_123,,
107,slide_124,,
108,slide_128,,
109,slide_129,,
110,slide_130,,
111,slide_131,,
112,slide_132,,
113,slide_133,,
114,slide_14,,
115,slide_134,,
116,slide_135,,
117,slide_136,,
118,slide_137,,
119,slide_140,,
120,slide_141,,
121,slide_142,,
122,slide_143,,
123,slide_146,,
124,slide_148,,
125,slide_149,,
126,slide_150,,
127,slide_151,,
128,slide_152,,
129,slide_153,,
130,slide_16,,
131,slide_154,,
132,slide_155,,
133,slide_156,,
134,slide_157,,
135,slide_158,,
136,slide_159,,
137,slide_160,,
138,slide_161,,
139,slide_163,,
140,slide_17,,
141,slide_165,,
142,slide_166,,
143,slide_167,,
144,slide_168,,
145,slide_169,,
146,slide_170,,
147,slide_171,,
148,slide_172,,
149,slide_173,,
150,slide_18,,
151,slide_175,,
152,slide_176,,
153,slide_177,,
154,slide_178,,
155,slide_179,,
156,slide_180,,
157,slide_181,,
158,slide_182,,
159,slide_183,,
160,slide_19,,
161,slide_184,,
162,slide_185,,
163,slide_186,,
164,slide_188,,
165,slide_190,,
166,slide_191,,
167,slide_192,,
168,slide_20,,
169,slide_197,,
170,slide_198,,
171,slide_200,,
172,slide_201,,
173,slide_202,,
174,slide_203,,
175,slide_2,,
176,slide_204,,
177,slide_205,,
178,slide_206,,
179,slide_207,,
180,slide_208,,
181,slide_209,,
182,slide_210,,
183,slide_212,,
184,slide_213,,
185,slide_22,,
186,slide_214,,
187,slide_215,,
188,slide_216,,
189,slide_217,,
190,slide_218,,
191,slide_220,,
192,slide_221,,
193,slide_222,,
194,slide_223,,
195,slide_225,,
196,slide_226,,
197,slide_227,,
198,slide_228,,
199,slide_229,,
200,slide_230,,
201,slide_231,,
202,slide_232,,
203,slide_233,,
204,slide_24,,
205,slide_234,,
206,slide_235,,
207,slide_236,,
208,slide_239,,
209,slide_240,,
210,slide_241,,
211,slide_242,,
212,slide_243,,
213,slide_25,,
214,slide_244,,
215,slide_245,,
216,slide_246,,
217,slide_247,,
218,slide_248,,
219,slide_249,,
220,slide_250,,
221,slide_251,,
222,slide_252,,
223,slide_253,,
224,slide_254,,
225,slide_255,,
226,slide_257,,
227,slide_258,,
228,slide_259,,
229,slide_260,,
230,slide_261,,
231,slide_262,,
232,slide_263,,
233,slide_27,,
234,slide_265,,
235,slide_266,,
236,slide_267,,
237,slide_268,,
238,slide_269,,
239,slide_270,,
240,slide_271,,
241,slide_272,,
242,slide_275,,
243,slide_276,,
244,slide_277,,
245,slide_279,,
246,slide_280,,
247,slide_281,,
248,slide_282,,
249,slide_29,,
250,slide_284,,
251,slide_285,,
252,slide_286,,
253,slide_287,,
254,slide_288,,
255,slide_289,,
256,slide_290,,
257,slide_291,,
258,slide_292,,
259,slide_30,,
260,slide_294,,
261,slide_295,,
262,slide_296,,
263,slide_297,,
264,slide_298,,
265,slide_299,,
266,slide_300,,
267,slide_302,,
268,slide_303,,
269,slide_3,,
270,slide_31,,
271,slide_304,,
272,slide_305,,
273,slide_307,,
274,slide_309,,
275,slide_314,,
276,slide_315,,
277,slide_316,,
278,slide_317,,
279,slide_318,,
280,slide_320,,
281,slide_323,,
282,slide_33,,
283,slide_324,,
284,slide_325,,
285,slide_326,,
286,slide_328,,
287,slide_329,,
288,slide_330,,
289,slide_331,,
290,slide_332,,
291,slide_333,,
292,slide_334,,
293,slide_34,,
294,slide_336,,
295,slide_337,,
296,slide_338,,
297,slide_341,,
298,slide_342,,
299,slide_343,,
300,slide_344,,
301,slide_35,,
302,slide_345,,
303,slide_346,,
304,slide_347,,
305,slide_348,,
306,slide_349,,
307,slide_350,,
308,slide_352,,
309,slide_36,,
310,slide_356,,
311,slide_357,,
312,slide_358,,
313,slide_359,,
314,slide_360,,
315,slide_361,,
316,slide_362,,
317,slide_363,,
318,slide_364,,
319,slide_37,,
320,slide_365,,
321,slide_366,,
322,slide_367,,
323,slide_368,,
324,slide_369,,
325,slide_370,,
326,slide_371,,
327,slide_372,,
328,slide_374,,
329,slide_38,,
330,slide_375,,
331,slide_376,,
332,slide_378,,
333,slide_379,,
334,slide_381,,
335,slide_382,,
336,slide_383,,
337,slide_384,,
338,slide_39,,
339,slide_385,,
340,slide_386,,
341,slide_388,,
342,slide_389,,
343,slide_391,,
344,slide_392,,
345,slide_393,,
346,slide_394,,
347,slide_40,,
348,slide_395,,
349,slide_396,,
350,slide_397,,
351,slide_398,,
352,slide_399,,
353,slide_400,,
354,slide_401,,
355,slide_402,,
356,slide_403,,
357,slide_4,,
358,slide_5,,
359,slide_41,,
360,slide_405,,
361,slide_406,,
362,slide_407,,
363,slide_408,,
364,slide_409,,
365,slide_410,,
366,slide_411,,
367,slide_412,,
368,slide_413,,
369,slide_414,,
370,slide_42,,
371,slide_415,,
372,slide_416,,
373,slide_417,,
374,slide_418,,
375,slide_420,,
376,slide_421,,
377,slide_422,,
378,slide_423,,
379,slide_424,,
380,slide_425,,
381,slide_426,,
382,slide_428,,
383,slide_429,,
384,slide_430,,
385,slide_431,,
386,slide_432,,
387,slide_434,,
388,slide_435,,
389,slide_44,,
390,slide_436,,
391,slide_437,,
392,slide_438,,
393,slide_439,,
394,slide_440,,
395,slide_441,,
396,slide_443,,
397,slide_444,,
398,slide_45,,
399,slide_446,,
400,slide_447,,
401,slide_449,,
402,slide_450,,
403,slide_451,,
404,slide_452,,
405,slide_455,,
406,slide_46,,
407,slide_458,,
408,slide_460,,
409,slide_463,,
410,slide_464,,
411,slide_465,,
412,slide_47,,
413,slide_466,,
414,slide_469,,
415,slide_471,,
416,slide_472,,
417,slide_473,,
418,slide_474,,
419,slide_475,,
420,slide_48,,
421,slide_476,,
422,slide_477,,
423,slide_478,,
424,slide_479,,
425,slide_480,,
426,slide_481,,
427,slide_482,,
428,slide_483,,
429,slide_484,,
430,slide_485,,
431,slide_49,,
432,slide_486,,
433,slide_487,,
434,slide_488,,
435,slide_489,,
436,slide_490,,
437,slide_491,,
438,slide_492,,
439,slide_493,,
440,slide_494,,
441,slide_495,,
442,slide_50,,
443,slide_496,,
444,slide_497,,
445,slide_498,,
446,slide_499,,
447,slide_501,,
448,slide_502,,
449,slide_503,,
450,slide_504,,
451,slide_505,,
452,slide_6,,
453,slide_506,,
454,slide_507,,
455,slide_509,,
456,slide_511,,
457,slide_512,,
458,slide_513,,
459,slide_514,,
460,slide_515,,
461,slide_52,,
462,slide_516,,
463,slide_53,,
464,slide_55,,
465,slide_56,,
466,slide_57,,
467,slide_58,,
468,slide_59,,
469,slide_60,,
470,slide_7,,
471,slide_62,,
472,slide_63,,
473,slide_66,,
474,slide_67,,
475,slide_68,,
476,slide_70,,
477,slide_8,,
478,slide_72,,
479,slide_73,,
480,slide_74,,
481,slide_75,,
482,slide_77,,
483,slide_78,,
484,slide_79,,
485,slide_80,,
486,slide_9,,
487,slide_82,,
488,slide_83,,
489,slide_84,,
490,slide_86,,
491,slide_87,,
492,slide_88,,
493,slide_89,,
494,slide_92,,
495,slide_93,,
496,slide_10,,
497,slide_95,,
498,slide_98,,
499,slide_99,,
500,slide_100,,
501,slide_101,,
502,slide_102,,
503,slide_103,,
504,slide_519,,
505,slide_521,,
506,slide_522,,
507,slide_523,,
508,slide_524,,
509,slide_525,,
510,slide_526,,
511,slide_527,,
512,slide_528,,
513,slide_529,,
514,slide_530,,
515,slide_531,,
516,slide_532,,
517,slide_533,,
518,slide_534,,
519,slide_535,,
520,slide_536,,
521,slide_537,,
522,slide_538,,
523,slide_539,,
524,slide_540,,
525,slide_541,,
526,slide_543,,
527,slide_544,,
528,slide_545,,
529,slide_546,,
530,slide_547,,
531,slide_548,,
532,slide_549,,
533,slide_550,,
534,slide_552,,
535,slide_553,,
536,slide_554,,
537,slide_555,,
538,slide_556,,
539,slide_558,,
540,slide_560,,
541,slide_563,,
542,slide_564,,
543,slide_565,,
544,slide_566,,
545,slide_567,,
546,slide_568,,
547,slide_569,,
548,slide_570,,
549,slide_571,,
550,slide_572,,
551,slide_573,,
552,slide_574,,
553,slide_575,,
554,slide_576,,
555,slide_578,,
556,slide_579,,
557,slide_580,,
558,slide_581,,
559,slide_582,,
560,slide_583,,
561,slide_584,,
562,slide_585,,
563,slide_587,,
564,slide_588,,
565,slide_589,,
566,slide_591,,
567,slide_594,,
568,slide_595,,
569,slide_597,,
570,slide_598,,
571,slide_599,,
572,slide_600,,
573,slide_601,,
574,slide_602,,
575,slide_603,,
576,slide_604,,
577,slide_605,,
578,slide_606,,
579,slide_607,,
580,slide_608,,
581,slide_609,,
582,slide_612,,
583,slide_613,,
584,slide_614,,
585,slide_615,,
586,slide_616,,
587,slide_617,,
588,slide_618,,
589,slide_619,,
590,slide_621,,
591,slide_622,,
592,slide_623,,
593,slide_624,,
594,slide_625,,
595,slide_626,,
596,slide_627,,
597,slide_628,,
598,slide_630,,
599,slide_631,,
600,slide_632,,
601,slide_633,,
602,slide_634,,
603,slide_635,,
604,slide_637,,
605,slide_639,,
606,slide_640,,
607,slide_641,,
608,slide_642,,
609,slide_643,,
610,slide_644,,
611,slide_645,,
612,slide_646,,
613,slide_647,,
614,slide_648,,
615,slide_650,,
616,slide_652,,
617,slide_653,,
618,slide_654,,
619,slide_655,,
620,slide_656,,
621,slide_658,,
622,slide_659,,
623,slide_660,,
624,slide_661,,
625,slide_663,,
626,slide_664,,
627,slide_665,,
628,slide_666,,
629,slide_667,,
630,slide_668,,
631,slide_669,,
632,slide_671,,
633,slide_672,,
634,slide_673,,
635,slide_674,,
636,slide_675,,
637,slide_677,,
638,slide_678,,
639,slide_679,,
640,slide_680,,
641,slide_682,,
642,slide_683,,
643,slide_684,,
644,slide_685,,
645,slide_689,,
646,slide_690,,
647,slide_693,,
648,slide_694,,
649,slide_695,,
650,slide_696,,
651,slide_697,,
652,slide_698,,
653,slide_701,,
654,slide_702,,
655,slide_703,,
656,slide_704,,
657,slide_705,,
658,slide_706,,
659,slide_707,,
660,slide_708,,
661,slide_709,,
662,slide_712,,
663,slide_713,,
664,slide_714,,
665,slide_715,,
666,slide_716,,
667,slide_718,,
668,slide_719,,
669,slide_720,,
670,slide_721,,
671,slide_722,,
672,slide_723,,
673,slide_725,,
674,slide_726,,
675,slide_727,,
676,slide_729,,
677,slide_730,,
678,slide_733,,
679,slide_735,,
680,slide_737,,
681,slide_738,,
682,slide_741,,
683,slide_742,,
684,slide_744,,
685,slide_745,,
686,slide_746,,
687,slide_747,,
688,slide_748,,
689,slide_750,,
690,slide_751,,
691,slide_752,,
692,slide_753,,
693,slide_756,,
694,slide_757,,
695,slide_759,,
696,slide_761,,
697,slide_762,,
698,slide_763,,
699,slide_764,,
700,slide_765,,
701,slide_766,,
702,slide_767,,
703,slide_769,,
704,slide_770,,
705,slide_771,,
706,slide_772,,
707,slide_773,,
708,slide_774,,
709,slide_775,,
710,slide_776,,
711,slide_777,,
712,slide_779,,
713,slide_780,,
714,slide_781,,
715,slide_782,,
716,slide_783,,
717,slide_784,,
718,slide_785,,
719,slide_786,,
720,slide_787,,
721,slide_788,,
722,slide_789,,
723,slide_790,,
724,slide_791,,
725,slide_792,,
726,slide_793,,
727,slide_794,,
728,slide_796,,
729,slide_797,,
730,slide_798,,
731,slide_799,,
732,slide_801,,
733,slide_802,,
734,slide_803,,
735,slide_804,,
736,slide_805,,
737,slide_806,,
738,slide_808,,
739,slide_809,,
740,slide_811,,
741,slide_812,,
742,slide_813,,
743,slide_815,,
