,train,val,test
122,slide_165,slide_587,slide_560
123,slide_167,slide_628,slide_770
124,slide_168,slide_809,slide_527
125,slide_169,slide_624,slide_757
126,slide_170,slide_752,slide_656
127,slide_172,slide_615,slide_601
128,slide_173,slide_814,slide_658
129,slide_18,slide_797,slide_743
130,slide_175,slide_603,slide_689
131,slide_177,slide_561,slide_660
132,slide_178,slide_577,slide_627
133,slide_179,slide_608,slide_775
134,slide_180,slide_715,slide_661
135,slide_181,,slide_796
136,slide_182,,
137,slide_183,,
138,slide_19,,
139,slide_184,,
140,slide_187,,
141,slide_191,,
142,slide_193,,
143,slide_20,,
144,slide_196,,
145,slide_197,,
146,slide_199,,
147,slide_200,,
148,slide_202,,
149,slide_2,,
150,slide_205,,
151,slide_206,,
152,slide_208,,
153,slide_209,,
154,slide_211,,
155,slide_212,,
156,slide_22,,
157,slide_214,,
158,slide_216,,
159,slide_217,,
160,slide_218,,
161,slide_219,,
162,slide_221,,
163,slide_222,,
164,slide_223,,
165,slide_23,,
166,slide_225,,
167,slide_226,,
168,slide_227,,
169,slide_229,,
170,slide_230,,
171,slide_231,,
172,slide_233,,
173,slide_24,,
174,slide_234,,
175,slide_235,,
176,slide_236,,
177,slide_239,,
178,slide_242,,
179,slide_243,,
180,slide_25,,
181,slide_244,,
182,slide_246,,
183,slide_248,,
184,slide_250,,
185,slide_252,,
186,slide_253,,
187,slide_26,,
188,slide_254,,
189,slide_257,,
190,slide_258,,
191,slide_259,,
192,slide_260,,
193,slide_262,,
194,slide_263,,
195,slide_264,,
196,slide_266,,
197,slide_267,,
198,slide_269,,
199,slide_270,,
200,slide_272,,
201,slide_28,,
202,slide_274,,
203,slide_275,,
204,slide_276,,
205,slide_277,,
206,slide_278,,
207,slide_279,,
208,slide_280,,
209,slide_283,,
210,slide_29,,
211,slide_284,,
212,slide_285,,
213,slide_287,,
214,slide_288,,
215,slide_290,,
216,slide_291,,
217,slide_292,,
218,slide_293,,
219,slide_30,,
220,slide_294,,
221,slide_295,,
222,slide_296,,
223,slide_297,,
224,slide_298,,
225,slide_299,,
226,slide_302,,
227,slide_303,,
228,slide_31,,
229,slide_304,,
230,slide_305,,
231,slide_306,,
232,slide_307,,
233,slide_308,,
234,slide_311,,
235,slide_312,,
236,slide_313,,
237,slide_32,,
238,slide_314,,
239,slide_315,,
240,slide_317,,
241,slide_318,,
242,slide_321,,
243,slide_323,,
244,slide_33,,
245,slide_325,,
246,slide_327,,
247,slide_328,,
248,slide_329,,
249,slide_330,,
250,slide_331,,
251,slide_332,,
252,slide_333,,
253,slide_334,,
254,slide_34,,
255,slide_335,,
256,slide_336,,
257,slide_338,,
258,slide_339,,
259,slide_341,,
260,slide_342,,
261,slide_344,,
262,slide_35,,
263,slide_347,,
264,slide_348,,
265,slide_349,,
266,slide_350,,
267,slide_353,,
268,slide_36,,
269,slide_355,,
270,slide_356,,
271,slide_357,,
272,slide_358,,
273,slide_360,,
274,slide_363,,
275,slide_37,,
276,slide_365,,
277,slide_366,,
278,slide_367,,
279,slide_371,,
280,slide_373,,
281,slide_374,,
282,slide_38,,
283,slide_375,,
284,slide_376,,
285,slide_377,,
286,slide_378,,
287,slide_379,,
288,slide_380,,
289,slide_381,,
290,slide_383,,
291,slide_384,,
292,slide_39,,
293,slide_385,,
294,slide_386,,
295,slide_387,,
296,slide_389,,
297,slide_391,,
298,slide_392,,
299,slide_394,,
300,slide_40,,
301,slide_395,,
302,slide_396,,
303,slide_397,,
304,slide_400,,
305,slide_401,,
306,slide_402,,
307,slide_404,,
308,slide_4,,
309,slide_5,,
310,slide_406,,
311,slide_407,,
312,slide_408,,
313,slide_409,,
314,slide_412,,
315,slide_414,,
316,slide_42,,
317,slide_415,,
318,slide_416,,
319,slide_417,,
320,slide_418,,
321,slide_419,,
322,slide_424,,
323,slide_43,,
324,slide_426,,
325,slide_428,,
326,slide_429,,
327,slide_434,,
328,slide_435,,
329,slide_44,,
330,slide_437,,
331,slide_439,,
332,slide_440,,
333,slide_442,,
334,slide_444,,
335,slide_445,,
336,slide_446,,
337,slide_448,,
338,slide_451,,
339,slide_453,,
340,slide_454,,
341,slide_46,,
342,slide_456,,
343,slide_457,,
344,slide_458,,
345,slide_459,,
346,slide_460,,
347,slide_461,,
348,slide_463,,
349,slide_464,,
350,slide_465,,
351,slide_467,,
352,slide_469,,
353,slide_470,,
354,slide_471,,
355,slide_472,,
356,slide_475,,
357,slide_48,,
358,slide_476,,
359,slide_477,,
360,slide_478,,
361,slide_479,,
362,slide_481,,
363,slide_482,,
364,slide_483,,
365,slide_484,,
366,slide_485,,
367,slide_49,,
368,slide_486,,
369,slide_487,,
370,slide_488,,
371,slide_489,,
372,slide_490,,
373,slide_491,,
374,slide_492,,
375,slide_493,,
376,slide_494,,
377,slide_496,,
378,slide_497,,
379,slide_498,,
380,slide_499,,
381,slide_500,,
382,slide_501,,
383,slide_503,,
384,slide_504,,
385,slide_505,,
386,slide_6,,
387,slide_51,,
388,slide_506,,
389,slide_508,,
390,slide_511,,
391,slide_512,,
392,slide_514,,
393,slide_52,,
394,slide_516,,
395,slide_517,,
396,slide_518,,
397,slide_54,,
398,slide_55,,
399,slide_56,,
400,slide_58,,
401,slide_59,,
402,slide_7,,
403,slide_61,,
404,slide_63,,
405,slide_66,,
406,slide_69,,
407,slide_70,,
408,slide_8,,
409,slide_71,,
410,slide_72,,
411,slide_73,,
412,slide_75,,
413,slide_76,,
414,slide_77,,
415,slide_78,,
416,slide_79,,
417,slide_80,,
418,slide_81,,
419,slide_9,,
420,slide_82,,
421,slide_83,,
422,slide_84,,
423,slide_85,,
424,slide_86,,
425,slide_87,,
426,slide_88,,
427,slide_89,,
428,slide_90,,
429,slide_91,,
430,slide_93,,
431,slide_10,,
432,slide_94,,
433,slide_95,,
434,slide_96,,
435,slide_97,,
436,slide_98,,
437,slide_99,,
438,slide_100,,
439,slide_101,,
440,slide_102,,
441,slide_103,,
442,slide_519,,
443,slide_521,,
444,slide_522,,
445,slide_523,,
446,slide_524,,
447,slide_525,,
448,slide_526,,
449,slide_529,,
450,slide_530,,
451,slide_532,,
452,slide_533,,
453,slide_534,,
454,slide_535,,
455,slide_536,,
456,slide_537,,
457,slide_538,,
458,slide_539,,
459,slide_540,,
460,slide_541,,
461,slide_542,,
462,slide_543,,
463,slide_545,,
464,slide_548,,
465,slide_549,,
466,slide_551,,
467,slide_552,,
468,slide_553,,
469,slide_554,,
470,slide_555,,
471,slide_556,,
472,slide_557,,
473,slide_563,,
474,slide_565,,
475,slide_566,,
476,slide_567,,
477,slide_568,,
478,slide_569,,
479,slide_570,,
480,slide_571,,
481,slide_572,,
482,slide_573,,
483,slide_574,,
484,slide_575,,
485,slide_579,,
486,slide_580,,
487,slide_583,,
488,slide_586,,
489,slide_589,,
490,slide_590,,
491,slide_591,,
492,slide_592,,
493,slide_593,,
494,slide_594,,
495,slide_595,,
496,slide_596,,
497,slide_597,,
498,slide_599,,
499,slide_600,,
500,slide_604,,
501,slide_605,,
502,slide_606,,
503,slide_607,,
504,slide_610,,
505,slide_611,,
506,slide_612,,
507,slide_613,,
508,slide_614,,
509,slide_616,,
510,slide_617,,
511,slide_618,,
512,slide_619,,
513,slide_620,,
514,slide_621,,
515,slide_622,,
516,slide_623,,
517,slide_625,,
518,slide_630,,
519,slide_631,,
520,slide_632,,
521,slide_635,,
522,slide_636,,
523,slide_637,,
524,slide_640,,
525,slide_641,,
526,slide_642,,
527,slide_644,,
528,slide_645,,
529,slide_646,,
530,slide_647,,
531,slide_648,,
532,slide_652,,
533,slide_654,,
534,slide_655,,
535,slide_657,,
536,slide_664,,
537,slide_666,,
538,slide_668,,
539,slide_670,,
540,slide_671,,
541,slide_672,,
542,slide_673,,
543,slide_674,,
544,slide_675,,
545,slide_676,,
546,slide_677,,
547,slide_678,,
548,slide_681,,
549,slide_682,,
550,slide_683,,
551,slide_684,,
552,slide_685,,
553,slide_686,,
554,slide_687,,
555,slide_688,,
556,slide_690,,
557,slide_691,,
558,slide_692,,
559,slide_693,,
560,slide_694,,
561,slide_695,,
562,slide_696,,
563,slide_698,,
564,slide_700,,
565,slide_702,,
566,slide_703,,
567,slide_704,,
568,slide_705,,
569,slide_706,,
570,slide_707,,
571,slide_709,,
572,slide_710,,
573,slide_711,,
574,slide_712,,
575,slide_716,,
576,slide_717,,
577,slide_718,,
578,slide_719,,
579,slide_720,,
580,slide_721,,
581,slide_722,,
582,slide_723,,
583,slide_724,,
584,slide_726,,
585,slide_727,,
586,slide_728,,
587,slide_729,,
588,slide_730,,
589,slide_731,,
590,slide_732,,
591,slide_733,,
592,slide_735,,
593,slide_736,,
594,slide_739,,
595,slide_740,,
596,slide_741,,
597,slide_745,,
598,slide_746,,
599,slide_747,,
600,slide_748,,
601,slide_749,,
602,slide_750,,
603,slide_751,,
604,slide_753,,
605,slide_754,,
606,slide_755,,
607,slide_756,,
608,slide_758,,
609,slide_759,,
610,slide_760,,
611,slide_761,,
612,slide_762,,
613,slide_764,,
614,slide_765,,
615,slide_766,,
616,slide_767,,
617,slide_769,,
618,slide_771,,
619,slide_772,,
620,slide_773,,
621,slide_774,,
622,slide_776,,
623,slide_777,,
624,slide_778,,
625,slide_779,,
626,slide_780,,
627,slide_782,,
628,slide_783,,
629,slide_785,,
630,slide_786,,
631,slide_787,,
632,slide_788,,
633,slide_789,,
634,slide_790,,
635,slide_791,,
636,slide_792,,
637,slide_793,,
638,slide_794,,
639,slide_795,,
640,slide_798,,
641,slide_799,,
642,slide_800,,
643,slide_801,,
644,slide_802,,
645,slide_803,,
646,slide_804,,
647,slide_806,,
648,slide_807,,
649,slide_808,,
650,slide_810,,
651,slide_811,,
652,slide_812,,
653,slide_813,,
