,train,val,test
86,slide_113,slide_364,slide_400
87,slide_12,slide_482,slide_458
88,slide_115,slide_32,slide_59
89,slide_117,slide_250,slide_20
90,slide_118,slide_388,slide_419
91,slide_120,slide_452,slide_295
92,slide_121,slide_448,slide_342
93,slide_122,slide_297,slide_299
94,slide_123,slide_755,slide_643
95,slide_13,slide_798,slide_685
96,slide_124,slide_602,slide_541
97,slide_125,slide_774,slide_617
98,slide_126,slide_597,slide_530
99,slide_127,slide_696,slide_794
100,slide_128,slide_601,slide_612
101,slide_129,slide_800,slide_576
102,slide_131,slide_625,slide_645
103,slide_132,slide_708,slide_599
104,slide_133,slide_594,slide_782
105,slide_134,slide_742,slide_783
106,slide_135,slide_565,slide_789
107,slide_136,slide_609,slide_778
108,slide_137,slide_628,slide_623
109,slide_139,slide_575,slide_581
110,slide_140,slide_757,slide_775
111,slide_141,slide_652,slide_671
112,slide_142,slide_745,slide_633
113,slide_143,slide_736,slide_634
114,slide_144,slide_766,slide_773
115,slide_145,slide_799,slide_523
116,slide_147,slide_740,slide_678
117,slide_149,slide_771,slide_723
118,slide_153,slide_630,slide_689
119,slide_16,slide_758,slide_814
120,slide_154,slide_545,slide_607
121,slide_155,slide_701,slide_606
122,slide_156,slide_641,slide_659
123,slide_157,slide_681,slide_698
124,slide_158,slide_616,slide_717
125,slide_160,slide_812,slide_663
126,slide_161,slide_694,slide_577
127,slide_162,slide_767,slide_807
128,slide_164,slide_543,slide_804
129,slide_165,slide_554,slide_611
130,slide_166,slide_583,slide_596
131,slide_168,slide_693,slide_548
132,slide_169,slide_699,slide_549
133,slide_170,slide_749,slide_590
134,slide_171,slide_777,slide_785
135,slide_172,,slide_639
136,slide_173,,slide_691
137,slide_18,,slide_559
138,slide_174,,
139,slide_175,,
140,slide_176,,
141,slide_177,,
142,slide_178,,
143,slide_179,,
144,slide_180,,
145,slide_183,,
146,slide_19,,
147,slide_184,,
148,slide_185,,
149,slide_190,,
150,slide_193,,
151,slide_194,,
152,slide_195,,
153,slide_196,,
154,slide_198,,
155,slide_199,,
156,slide_200,,
157,slide_201,,
158,slide_202,,
159,slide_203,,
160,slide_2,,
161,slide_21,,
162,slide_204,,
163,slide_206,,
164,slide_207,,
165,slide_208,,
166,slide_209,,
167,slide_210,,
168,slide_212,,
169,slide_22,,
170,slide_214,,
171,slide_215,,
172,slide_218,,
173,slide_220,,
174,slide_221,,
175,slide_222,,
176,slide_223,,
177,slide_23,,
178,slide_224,,
179,slide_227,,
180,slide_228,,
181,slide_229,,
182,slide_230,,
183,slide_233,,
184,slide_24,,
185,slide_234,,
186,slide_235,,
187,slide_236,,
188,slide_237,,
189,slide_238,,
190,slide_241,,
191,slide_245,,
192,slide_246,,
193,slide_248,,
194,slide_249,,
195,slide_251,,
196,slide_252,,
197,slide_26,,
198,slide_254,,
199,slide_255,,
200,slide_257,,
201,slide_258,,
202,slide_260,,
203,slide_261,,
204,slide_263,,
205,slide_264,,
206,slide_265,,
207,slide_266,,
208,slide_267,,
209,slide_268,,
210,slide_269,,
211,slide_270,,
212,slide_273,,
213,slide_28,,
214,slide_275,,
215,slide_276,,
216,slide_278,,
217,slide_279,,
218,slide_280,,
219,slide_281,,
220,slide_282,,
221,slide_283,,
222,slide_29,,
223,slide_285,,
224,slide_287,,
225,slide_289,,
226,slide_290,,
227,slide_291,,
228,slide_292,,
229,slide_293,,
230,slide_30,,
231,slide_294,,
232,slide_296,,
233,slide_298,,
234,slide_301,,
235,slide_302,,
236,slide_3,,
237,slide_31,,
238,slide_304,,
239,slide_305,,
240,slide_308,,
241,slide_309,,
242,slide_310,,
243,slide_311,,
244,slide_312,,
245,slide_313,,
246,slide_314,,
247,slide_315,,
248,slide_316,,
249,slide_317,,
250,slide_318,,
251,slide_319,,
252,slide_321,,
253,slide_323,,
254,slide_33,,
255,slide_324,,
256,slide_326,,
257,slide_330,,
258,slide_34,,
259,slide_335,,
260,slide_337,,
261,slide_338,,
262,slide_339,,
263,slide_341,,
264,slide_344,,
265,slide_35,,
266,slide_345,,
267,slide_346,,
268,slide_347,,
269,slide_348,,
270,slide_349,,
271,slide_352,,
272,slide_353,,
273,slide_354,,
274,slide_36,,
275,slide_355,,
276,slide_356,,
277,slide_357,,
278,slide_358,,
279,slide_359,,
280,slide_361,,
281,slide_362,,
282,slide_363,,
283,slide_366,,
284,slide_367,,
285,slide_368,,
286,slide_370,,
287,slide_371,,
288,slide_372,,
289,slide_374,,
290,slide_375,,
291,slide_376,,
292,slide_378,,
293,slide_379,,
294,slide_380,,
295,slide_381,,
296,slide_383,,
297,slide_39,,
298,slide_385,,
299,slide_386,,
300,slide_387,,
301,slide_389,,
302,slide_390,,
303,slide_392,,
304,slide_393,,
305,slide_394,,
306,slide_40,,
307,slide_399,,
308,slide_401,,
309,slide_404,,
310,slide_4,,
311,slide_5,,
312,slide_41,,
313,slide_405,,
314,slide_406,,
315,slide_407,,
316,slide_409,,
317,slide_410,,
318,slide_411,,
319,slide_412,,
320,slide_413,,
321,slide_414,,
322,slide_415,,
323,slide_418,,
324,slide_420,,
325,slide_422,,
326,slide_423,,
327,slide_424,,
328,slide_43,,
329,slide_426,,
330,slide_429,,
331,slide_430,,
332,slide_432,,
333,slide_433,,
334,slide_435,,
335,slide_44,,
336,slide_437,,
337,slide_438,,
338,slide_439,,
339,slide_440,,
340,slide_441,,
341,slide_444,,
342,slide_445,,
343,slide_446,,
344,slide_447,,
345,slide_449,,
346,slide_450,,
347,slide_454,,
348,slide_455,,
349,slide_457,,
350,slide_462,,
351,slide_463,,
352,slide_464,,
353,slide_465,,
354,slide_466,,
355,slide_470,,
356,slide_471,,
357,slide_474,,
358,slide_476,,
359,slide_477,,
360,slide_478,,
361,slide_479,,
362,slide_480,,
363,slide_481,,
364,slide_483,,
365,slide_484,,
366,slide_485,,
367,slide_487,,
368,slide_488,,
369,slide_489,,
370,slide_490,,
371,slide_491,,
372,slide_492,,
373,slide_493,,
374,slide_494,,
375,slide_495,,
376,slide_50,,
377,slide_496,,
378,slide_497,,
379,slide_498,,
380,slide_499,,
381,slide_500,,
382,slide_501,,
383,slide_502,,
384,slide_503,,
385,slide_504,,
386,slide_6,,
387,slide_507,,
388,slide_508,,
389,slide_509,,
390,slide_510,,
391,slide_511,,
392,slide_513,,
393,slide_515,,
394,slide_52,,
395,slide_517,,
396,slide_518,,
397,slide_53,,
398,slide_54,,
399,slide_55,,
400,slide_57,,
401,slide_58,,
402,slide_60,,
403,slide_7,,
404,slide_61,,
405,slide_62,,
406,slide_63,,
407,slide_64,,
408,slide_65,,
409,slide_67,,
410,slide_68,,
411,slide_69,,
412,slide_8,,
413,slide_71,,
414,slide_74,,
415,slide_76,,
416,slide_77,,
417,slide_78,,
418,slide_79,,
419,slide_80,,
420,slide_81,,
421,slide_9,,
422,slide_82,,
423,slide_83,,
424,slide_84,,
425,slide_85,,
426,slide_86,,
427,slide_87,,
428,slide_88,,
429,slide_89,,
430,slide_92,,
431,slide_10,,
432,slide_94,,
433,slide_95,,
434,slide_98,,
435,slide_99,,
436,slide_100,,
437,slide_101,,
438,slide_102,,
439,slide_103,,
440,slide_519,,
441,slide_520,,
442,slide_521,,
443,slide_522,,
444,slide_524,,
445,slide_525,,
446,slide_526,,
447,slide_527,,
448,slide_528,,
449,slide_529,,
450,slide_531,,
451,slide_532,,
452,slide_533,,
453,slide_534,,
454,slide_535,,
455,slide_536,,
456,slide_537,,
457,slide_538,,
458,slide_539,,
459,slide_540,,
460,slide_542,,
461,slide_544,,
462,slide_546,,
463,slide_547,,
464,slide_550,,
465,slide_551,,
466,slide_552,,
467,slide_553,,
468,slide_555,,
469,slide_556,,
470,slide_557,,
471,slide_558,,
472,slide_560,,
473,slide_561,,
474,slide_562,,
475,slide_563,,
476,slide_564,,
477,slide_566,,
478,slide_567,,
479,slide_568,,
480,slide_569,,
481,slide_570,,
482,slide_571,,
483,slide_572,,
484,slide_573,,
485,slide_574,,
486,slide_578,,
487,slide_579,,
488,slide_580,,
489,slide_582,,
490,slide_584,,
491,slide_585,,
492,slide_586,,
493,slide_587,,
494,slide_588,,
495,slide_589,,
496,slide_591,,
497,slide_592,,
498,slide_593,,
499,slide_595,,
500,slide_598,,
501,slide_600,,
502,slide_603,,
503,slide_604,,
504,slide_605,,
505,slide_608,,
506,slide_610,,
507,slide_613,,
508,slide_614,,
509,slide_615,,
510,slide_618,,
511,slide_619,,
512,slide_620,,
513,slide_621,,
514,slide_622,,
515,slide_624,,
516,slide_626,,
517,slide_627,,
518,slide_629,,
519,slide_631,,
520,slide_632,,
521,slide_635,,
522,slide_636,,
523,slide_637,,
524,slide_638,,
525,slide_640,,
526,slide_642,,
527,slide_644,,
528,slide_646,,
529,slide_647,,
530,slide_648,,
531,slide_649,,
532,slide_650,,
533,slide_651,,
534,slide_653,,
535,slide_654,,
536,slide_655,,
537,slide_656,,
538,slide_657,,
539,slide_658,,
540,slide_660,,
541,slide_661,,
542,slide_662,,
543,slide_664,,
544,slide_665,,
545,slide_666,,
546,slide_667,,
547,slide_668,,
548,slide_669,,
549,slide_670,,
550,slide_672,,
551,slide_673,,
552,slide_674,,
553,slide_675,,
554,slide_676,,
555,slide_677,,
556,slide_679,,
557,slide_680,,
558,slide_682,,
559,slide_683,,
560,slide_684,,
561,slide_686,,
562,slide_687,,
563,slide_688,,
564,slide_690,,
565,slide_692,,
566,slide_695,,
567,slide_697,,
568,slide_700,,
569,slide_702,,
570,slide_703,,
571,slide_704,,
572,slide_705,,
573,slide_706,,
574,slide_707,,
575,slide_709,,
576,slide_710,,
577,slide_711,,
578,slide_712,,
579,slide_713,,
580,slide_714,,
581,slide_715,,
582,slide_716,,
583,slide_718,,
584,slide_719,,
585,slide_720,,
586,slide_721,,
587,slide_722,,
588,slide_724,,
589,slide_725,,
590,slide_726,,
591,slide_727,,
592,slide_728,,
593,slide_729,,
594,slide_730,,
595,slide_731,,
596,slide_732,,
597,slide_733,,
598,slide_734,,
599,slide_735,,
600,slide_737,,
601,slide_738,,
602,slide_739,,
603,slide_741,,
604,slide_743,,
605,slide_744,,
606,slide_746,,
607,slide_747,,
608,slide_748,,
609,slide_750,,
610,slide_751,,
611,slide_752,,
612,slide_753,,
613,slide_754,,
614,slide_756,,
615,slide_759,,
616,slide_760,,
617,slide_761,,
618,slide_762,,
619,slide_763,,
620,slide_764,,
621,slide_765,,
622,slide_768,,
623,slide_769,,
624,slide_770,,
625,slide_772,,
626,slide_776,,
627,slide_779,,
628,slide_780,,
629,slide_781,,
630,slide_784,,
631,slide_786,,
632,slide_787,,
633,slide_788,,
634,slide_790,,
635,slide_791,,
636,slide_792,,
637,slide_793,,
638,slide_795,,
639,slide_796,,
640,slide_797,,
641,slide_801,,
642,slide_802,,
643,slide_803,,
644,slide_805,,
645,slide_806,,
646,slide_808,,
647,slide_809,,
648,slide_810,,
649,slide_811,,
650,slide_813,,
651,slide_815,,
